@RELATION session_attributes.arff

@ATTRIBUTE sessionID STRING
@ATTRIBUTE /shuttle/countdown/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/images/images.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/mission-sts-71.html {0, 1}
@ATTRIBUTE / {0, 1}
@ATTRIBUTE /ksc.html {0, 1}
@ATTRIBUTE /shuttle/countdown/liftoff.html {0, 1}
@ATTRIBUTE /shuttle/missions/missions.html {0, 1}
@ATTRIBUTE /htbin/cdt_main.pl {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/movies/movies.html {0, 1}
@ATTRIBUTE /history/apollo/apollo.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13.html {0, 1}
@ATTRIBUTE /history/history.html {0, 1}
@ATTRIBUTE /shuttle/countdown/countdown.html {0, 1}
@ATTRIBUTE /shuttle/technology/sts-newsref/stsref-toc.html {0, 1}
@ATTRIBUTE /shuttle/resources/orbiters/atlantis.html {0, 1}
@ATTRIBUTE /htbin/cdt_clock.pl {0, 1}
@ATTRIBUTE /software/winvn/winvn.html {0, 1}
@ATTRIBUTE /shuttle/countdown/lps/fr.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-67/mission-sts-67.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13-info.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-11/apollo-11.html {0, 1}
@ATTRIBUTE /facilities/lc39a.html {0, 1}
@ATTRIBUTE /shuttle/missions/sts-70/mission-sts-70.html {0, 1}
@ATTRIBUTE /shuttle/countdown/tour.html {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/ {0, 1}
@ATTRIBUTE /history/apollo/apollo-13/images/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-71/news/ {0, 1}
@ATTRIBUTE /shuttle/missions/sts-63/mission-sts-63.html {0, 1}
@ATTRIBUTE session_time NUMERIC
@ATTRIBUTE visited_sites NUMERIC
@ATTRIBUTE avg_time_per_site NUMERIC
@ATTRIBUTE session_time_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE session_average_time_per_site_categories {t<2min, 2min<=t<5min, 5min<=t<30min}
@ATTRIBUTE done_things_categories {x<=4, 4<=t<10, x>=10}

@DATA
32612608-1244-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,14.0,t<2min,t<2min,x<=4
570f7114-1247-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1678,5,335.6,5min<=t<30min,5min<=t<30min,4<=t<10
84cfb906-1251-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19.5,t<2min,t<2min,x<=4
7a7fe434-1248-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,188,5,37.6,2min<=t<5min,t<2min,4<=t<10
0e9cb076-1252-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1572,9,174.66666666666666,5min<=t<30min,2min<=t<5min,4<=t<10
e69c4598-124a-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,982,13,75.53846153846153,5min<=t<30min,t<2min,x>=10
115c1f04-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,2,415.0,5min<=t<30min,5min<=t<30min,x<=4
55611fd8-1248-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,3,112.33333333333333,5min<=t<30min,t<2min,x<=4
542656f7-1248-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269,6,44.833333333333336,2min<=t<5min,t<2min,4<=t<10
0365a4b2-1241-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,4,75.5,5min<=t<30min,t<2min,x<=4
433a4ae8-1246-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,658,5,131.6,5min<=t<30min,2min<=t<5min,4<=t<10
318e5b3e-1252-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,25.0,t<2min,t<2min,x<=4
dda12090-1249-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,6,32.833333333333336,2min<=t<5min,t<2min,4<=t<10
ff4b8d1c-1243-11eb-91d9-e935f39b3778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,3,31.0,t<2min,t<2min,x<=4
55ba191c-1252-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,74.0,2min<=t<5min,t<2min,x<=4
dc8a57ae-1243-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,66.66666666666667,2min<=t<5min,t<2min,x<=4
b361fb5a-124f-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,501,7,71.57142857142857,5min<=t<30min,t<2min,4<=t<10
03e04ab4-1250-11eb-91d9-e935f39b3778,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,487,9,54.111111111111114,5min<=t<30min,t<2min,4<=t<10
f00f7b2c-124f-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,2,17.5,t<2min,t<2min,x<=4
a6815730-124c-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,12.25,t<2min,t<2min,x<=4
de2eb88a-124c-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,23.0,t<2min,t<2min,x<=4
860ea458-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,17.5,t<2min,t<2min,x<=4
64bfaa68-124c-11eb-91d9-e935f39b3778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,65.5,2min<=t<5min,t<2min,x<=4
7d7cb19c-1240-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,12.0,t<2min,t<2min,x<=4
5f6f05d2-1250-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,27.5,t<2min,t<2min,x<=4
2115b1ee-124d-11eb-91d9-e935f39b3778,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,854,8,106.75,5min<=t<30min,t<2min,4<=t<10
631f6422-1243-11eb-91d9-e935f39b3778,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,877,9,97.44444444444444,5min<=t<30min,t<2min,4<=t<10
1639fc48-1249-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,3,328.0,5min<=t<30min,5min<=t<30min,x<=4
ee7b65b2-124c-11eb-91d9-e935f39b3778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,4,85.5,5min<=t<30min,t<2min,x<=4
b978171a-1248-11eb-91d9-e935f39b3778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,434,7,62.0,5min<=t<30min,t<2min,4<=t<10
cd63cc04-124f-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1164,8,145.5,5min<=t<30min,2min<=t<5min,4<=t<10
c61bf5de-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,2,22.5,t<2min,t<2min,x<=4
52f4769e-124f-11eb-91d9-e935f39b3778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,16.5,t<2min,t<2min,x<=4
051d2758-1250-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,15.666666666666666,t<2min,t<2min,x<=4
8fdf658c-1240-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210,5,42.0,2min<=t<5min,t<2min,4<=t<10
47e60ace-1240-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,31.333333333333332,t<2min,t<2min,x<=4
cc75cbd0-124a-11eb-91d9-e935f39b3778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,29.0,t<2min,t<2min,x<=4
65969e28-1243-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,4,91.5,5min<=t<30min,t<2min,x<=4
7dc3ceed-124a-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,3,49.666666666666664,2min<=t<5min,t<2min,x<=4
7dc3ceec-124a-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,50.5,t<2min,t<2min,x<=4
459a9e68-1242-11eb-91d9-e935f39b3778,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,399,6,66.5,5min<=t<30min,t<2min,4<=t<10
a4fd442a-1240-11eb-91d9-e935f39b3778,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,5,65.8,5min<=t<30min,t<2min,4<=t<10
3266b4ba-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,19.0,t<2min,t<2min,x<=4
d8414394-1246-11eb-91d9-e935f39b3778,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,4,60.75,2min<=t<5min,t<2min,x<=4
344d2f96-1241-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,4,45.25,2min<=t<5min,t<2min,x<=4
5e1c8e66-124b-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,68.0,2min<=t<5min,t<2min,x<=4
da72916c-1251-11eb-91d9-e935f39b3778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,45.0,t<2min,t<2min,x<=4
ed7fff7a-124b-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,3,44.666666666666664,2min<=t<5min,t<2min,x<=4
da7cfa30-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,50.0,t<2min,t<2min,x<=4
7f8a2a90-124b-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,2,533.0,5min<=t<30min,5min<=t<30min,x<=4
a04f5c7c-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,129,3,43.0,2min<=t<5min,t<2min,x<=4
14b68734-124d-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8.0,t<2min,t<2min,x<=4
e31c3ade-124c-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,5,167.0,5min<=t<30min,2min<=t<5min,4<=t<10
6dc99cb6-124e-11eb-91d9-e935f39b3778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,4,318.0,5min<=t<30min,5min<=t<30min,x<=4
b8434b18-1242-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1161,9,129.0,5min<=t<30min,2min<=t<5min,4<=t<10
5852b0f4-124c-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,343,4,85.75,5min<=t<30min,t<2min,x<=4
f4c71852-1248-11eb-91d9-e935f39b3778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,23.0,t<2min,t<2min,x<=4
9f202b4f-124a-11eb-91d9-e935f39b3778,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,2,231.5,5min<=t<30min,2min<=t<5min,x<=4
27e792aa-1241-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,5,42.8,2min<=t<5min,t<2min,4<=t<10
04fba0d6-1243-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8.0,t<2min,t<2min,x<=4
a6655b5d-1242-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3.5,t<2min,t<2min,x<=4
a9237b3a-1242-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,54.0,t<2min,t<2min,x<=4
50c1ce9c-1242-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,3,129.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
6d6aab04-124c-11eb-91d9-e935f39b3778,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,564,13,43.38461538461539,5min<=t<30min,t<2min,x>=10
7c9ebdda-124d-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,3,183.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
fb5ed26a-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,3,28.0,t<2min,t<2min,x<=4
0ade7f0a-1252-11eb-91d9-e935f39b3778,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3,32.0,t<2min,t<2min,x<=4
2f331646-1242-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,4,52.75,2min<=t<5min,t<2min,x<=4
c7d6e102-1251-11eb-91d9-e935f39b3778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,27.5,t<2min,t<2min,x<=4
1edb292c-1252-11eb-91d9-e935f39b3778,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1037,6,172.83333333333334,5min<=t<30min,2min<=t<5min,4<=t<10
bca6600a-1242-11eb-91d9-e935f39b3778,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1268,7,181.14285714285714,5min<=t<30min,2min<=t<5min,4<=t<10
2584f182-1251-11eb-91d9-e935f39b3778,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,311,7,44.42857142857143,5min<=t<30min,t<2min,4<=t<10
a385f8f2-1241-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4,28.0,t<2min,t<2min,x<=4
2f269360-1249-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,72.5,2min<=t<5min,t<2min,x<=4
2b77d15a-1250-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179,5,35.8,2min<=t<5min,t<2min,4<=t<10
ee618ace-124d-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211,4,52.75,2min<=t<5min,t<2min,x<=4
4cf5f288-1252-11eb-91d9-e935f39b3778,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,2,171.0,5min<=t<30min,2min<=t<5min,x<=4
3d415738-124d-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1466,6,244.33333333333334,5min<=t<30min,2min<=t<5min,4<=t<10
3d415739-124d-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,19.333333333333332,t<2min,t<2min,x<=4
c414ca20-1251-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,953,14,68.07142857142857,5min<=t<30min,t<2min,x>=10
01c55154-1244-11eb-91d9-e935f39b3778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19.5,t<2min,t<2min,x<=4
6f193d46-124a-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278,2,139.0,2min<=t<5min,2min<=t<5min,x<=4
11a447da-1242-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,4,30.0,t<2min,t<2min,x<=4
71ee0122-124b-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,30.333333333333332,t<2min,t<2min,x<=4
63484ec0-1241-11eb-91d9-e935f39b3778,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,4,162.75,5min<=t<30min,2min<=t<5min,x<=4
08a36f50-1240-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4,25.5,t<2min,t<2min,x<=4
5b426c94-124e-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1127,13,86.6923076923077,5min<=t<30min,t<2min,x>=10
a24592d2-1240-11eb-91d9-e935f39b3778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,516,4,129.0,5min<=t<30min,2min<=t<5min,x<=4
5a088bd4-124d-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,5,93.6,5min<=t<30min,t<2min,4<=t<10
ec1c20fe-1247-11eb-91d9-e935f39b3778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,5,27.6,2min<=t<5min,t<2min,4<=t<10
3cc964da-1252-11eb-91d9-e935f39b3778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,36.5,t<2min,t<2min,x<=4
7ad35058-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,87.0,2min<=t<5min,t<2min,x<=4
b8a1659e-1243-11eb-91d9-e935f39b3778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,3,393.6666666666667,5min<=t<30min,5min<=t<30min,x<=4
80f5cce2-1249-11eb-91d9-e935f39b3778,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,3,27.333333333333332,t<2min,t<2min,x<=4
13c43ff6-1248-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142,4,35.5,2min<=t<5min,t<2min,x<=4
8c12cfee-1249-11eb-91d9-e935f39b3778,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,6,261.8333333333333,5min<=t<30min,2min<=t<5min,4<=t<10
b34a2bee-1248-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,4,41.0,2min<=t<5min,t<2min,x<=4
95bc3682-124b-11eb-91d9-e935f39b3778,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,716,6,119.33333333333333,5min<=t<30min,t<2min,4<=t<10
1fd697f2-124e-11eb-91d9-e935f39b3778,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,8,176.0,5min<=t<30min,2min<=t<5min,4<=t<10
e1258c9c-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8.0,t<2min,t<2min,x<=4
a784c4be-1251-11eb-91d9-e935f39b3778,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,45.0,2min<=t<5min,t<2min,x<=4
9d0e174e-1240-11eb-91d9-e935f39b3778,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,6,50.833333333333336,5min<=t<30min,t<2min,4<=t<10
2b70d074-1243-11eb-91d9-e935f39b3778,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,22.333333333333332,t<2min,t<2min,x<=4
428460a4-124e-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,30.5,t<2min,t<2min,x<=4
6b8ee3bb-124f-11eb-91d9-e935f39b3778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1791,5,358.2,5min<=t<30min,5min<=t<30min,4<=t<10
6b8ee3ba-124f-11eb-91d9-e935f39b3778,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,13,83.53846153846153,5min<=t<30min,t<2min,x>=10
be877820-124f-11eb-91d9-e935f39b3778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,3,23.0,t<2min,t<2min,x<=4
18277fd4-1245-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154,4,38.5,2min<=t<5min,t<2min,x<=4
b24d0394-1250-11eb-91d9-e935f39b3778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,11.0,t<2min,t<2min,x<=4
59b7ef14-1246-11eb-91d9-e935f39b3778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,3,244.33333333333334,5min<=t<30min,2min<=t<5min,x<=4
d27f6828-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,4,40.25,2min<=t<5min,t<2min,x<=4
c39b9084-1241-11eb-91d9-e935f39b3778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,17.0,t<2min,t<2min,x<=4
29c46126-1240-11eb-91d9-e935f39b3778,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,5,45.8,2min<=t<5min,t<2min,4<=t<10
1d3924a7-1244-11eb-91d9-e935f39b3778,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,15,71.73333333333333,5min<=t<30min,t<2min,x>=10
9fa616f0-1240-11eb-91d9-e935f39b3778,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570,7,81.42857142857143,5min<=t<30min,t<2min,4<=t<10
ab9c3922-124e-11eb-91d9-e935f39b3778,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1781,6,296.8333333333333,5min<=t<30min,2min<=t<5min,4<=t<10
